feature id,name,obs_freq,th_freq,dev (%)
1,JHipster,1.000000000000,1.000000000000,0.000000000000
2,Hibernate2ndLvlCache,0.710000000000,0.647166361974,9.709039548023
3,HazelCast,0.350000000000,0.323583180987,8.163841807910
4,EhCache,0.360000000000,0.323583180987,11.254237288136
5,Server,0.050000000000,0.051797684339,3.470588235294
6,MicroserviceApplication,0.020000000000,0.034734917733,42.421052631579
7,UaaServer,0.030000000000,0.017062766606,75.821428571429
8,BackEnd,1.000000000000,1.000000000000,0.000000000000
9,Gradle,0.500000000000,0.500000000000,0.000000000000
10,Maven,0.500000000000,0.500000000000,0.000000000000
11,Generator,1.000000000000,1.000000000000,0.000000000000
12,Authentication,1.000000000000,1.000000000000,0.000000000000
13,SocialLogin,0.340000000000,0.268129189519,26.804545454545
14,Database,1.000000000000,0.999390615478,0.060975609756
15,SpringWebSockets,0.510000000000,0.474101157831,7.571979434447
16,Libsass,0.480000000000,0.474101157831,1.244215938303
17,ClusteredSession,0.460000000000,0.474101157831,2.974293059126
18,InternationalizationSupport,0.540000000000,0.500000000000,8.000000000000
19,Docker,0.520000000000,0.500000000000,4.000000000000
20,TestingFrameworks,1.000000000000,1.000000000000,0.000000000000
21,Production,0.970000000000,0.970749542962,0.077212806026
22,MySQL,0.360000000000,0.323583180987,11.254237288136
23,MariaDB,0.280000000000,0.323583180987,13.468926553672
24,PostgreSQL,0.330000000000,0.323583180987,1.983050847458
25,SQL,0.970000000000,0.970749542962,0.077212806026
26,Cassandra,0.020000000000,0.010664229129,87.542857142857
27,MongoDB,0.010000000000,0.017976843388,44.372881355932
28,Development,0.970000000000,0.970749542962,0.077212806026
29,H2,0.660000000000,0.647166361974,1.983050847458
30,PostgreSQLDev,0.130000000000,0.107861060329,20.525423728814
31,MariaDBDev,0.090000000000,0.107861060329,16.559322033898
32,MySQLDev,0.090000000000,0.107861060329,16.559322033898
33,DiskBased,0.390000000000,0.323583180987,20.525423728814
34,InMemory,0.270000000000,0.323583180987,16.559322033898
35,ElasticSearch,0.560000000000,0.485374771481,15.374764595104
36,HTTPSession,0.300000000000,0.270566727605,10.878378378378
37,OAuth2,0.190000000000,0.134064594759,41.722727272727
38,Uaa,0.130000000000,0.170932358318,23.946524064171
39,JWT,0.380000000000,0.424436319317,10.469490308686
40,Protractor,0.950000000000,0.948202315661,0.189588688946
41,Gatling,1.000000000000,1.000000000000,0.000000000000
42,Cucumber,1.000000000000,1.000000000000,0.000000000000
43,Application,0.950000000000,0.948202315661,0.189588688946
44,MicroserviceGateway,0.190000000000,0.273004265692,30.404017857143
45,Monolithic,0.760000000000,0.675198049970,12.559566787004
