feature id,name,obs_freq,th_freq,dev (%)
145,feature_145,0.000000,0.000000,0.000000
146,feature_146,0.000000,0.000000,0.000000
147,feature_147,0.000000,0.000000,0.000000
148,feature_148,0.000000,0.000000,0.000000
149,feature_149,0.000000,0.000000,0.000000
150,feature_150,0.000000,0.000000,0.000000
151,feature_151,0.000000,0.000000,0.000000
152,feature_152,0.000000,0.000000,0.000000
153,feature_153,0.000000,0.000000,0.000000
154,feature_154,0.000000,0.000000,0.000000
155,feature_155,0.000000,0.000000,0.000000
156,feature_156,0.000000,0.000000,0.000000
157,feature_157,0.000000,0.000000,0.000000
158,feature_158,0.000000,0.000000,0.000000
159,feature_159,0.000000,0.000000,0.000000
160,feature_160,0.000000,0.000000,0.000000
161,feature_161,0.000000,0.000000,0.000000
162,feature_162,0.000000,0.000000,0.000000
163,feature_163,0.000000,0.000000,0.000000
164,feature_164,0.000000,0.000000,0.000000
165,feature_165,0.000000,0.000000,0.000000
166,feature_166,0.000000,0.000000,0.000000
167,feature_167,0.000000,0.000000,0.000000
168,feature_168,0.000000,0.000000,0.000000
169,feature_169,0.000000,0.000000,0.000000
170,feature_170,0.000000,0.000000,0.000000
171,feature_171,0.000000,0.000000,0.000000
172,feature_172,0.000000,0.000000,0.000000
173,feature_173,0.000000,0.000000,0.000000
174,feature_174,0.000000,0.000000,0.000000
175,feature_175,0.000000,0.000000,0.000000
176,feature_176,0.330440,0.333333,0.867901
177,feature_177,0.330440,0.333333,0.867901
178,feature_178,0.000000,0.000000,0.000000
179,feature_179,0.000000,0.000000,0.000000
180,feature_180,0.000000,0.000000,0.000000
181,feature_181,0.000000,0.000000,0.000000
182,feature_182,0.000000,0.000000,0.000000
183,feature_183,0.000000,0.000000,0.000000
184,feature_184,0.000000,0.000000,0.000000
185,feature_185,0.000000,0.000000,0.000000
186,feature_186,0.000000,0.000000,0.000000
187,feature_187,0.000000,0.000000,0.000000
188,feature_188,0.000000,0.000000,0.000000
189,feature_189,0.000000,0.000000,0.000000
190,feature_190,0.000000,0.000000,0.000000
191,feature_191,0.000000,0.000000,0.000000
192,feature_192,0.000000,0.000000,0.000000
193,feature_193,0.000000,0.000000,0.000000
194,feature_194,0.000000,0.000000,0.000000
195,feature_195,0.000000,0.000000,0.000000
196,feature_196,0.000000,0.000000,0.000000
197,feature_197,0.334720,0.333333,0.416100
198,feature_198,0.334720,0.333333,0.416100
199,feature_199,0.000000,0.000000,0.000000
200,feature_200,0.000000,0.000000,0.000000
201,feature_201,0.000000,0.000000,0.000000
202,feature_202,0.000000,0.000000,0.000000
203,feature_203,0.333740,0.333333,0.122100
204,feature_204,0.333740,0.333333,0.122100
205,feature_205,0.000000,0.000000,0.000000
206,feature_206,0.000000,0.000000,0.000000
207,feature_207,0.000000,0.000000,0.000000
208,feature_208,0.000000,0.000000,0.000000
209,feature_209,0.060780,0.058824,3.326050
210,feature_210,0.060780,0.058824,3.326050
211,feature_211,0.000000,0.000000,0.000000
212,feature_212,0.060780,0.058824,3.326050
213,feature_213,0.060780,0.058824,3.326050
214,feature_214,0.000000,0.000000,0.000000
215,feature_215,0.060780,0.058824,3.326050
216,feature_216,0.060780,0.058824,3.326050
217,feature_217,0.000000,0.000000,0.000000
