feature id,name,obs_freq,th_freq,dev (%)
1,JHipster,1.000000,1.000000,0.000000
2,Hibernate2ndLvlCache,0.646200,0.647166,0.149322
3,HazelCast,0.319950,0.323583,1.122797
4,EhCache,0.326250,0.323583,0.824153
5,Server,0.049800,0.051798,3.856706
6,MicroserviceApplication,0.033600,0.034735,3.267368
7,UaaServer,0.016200,0.017063,5.056429
8,BackEnd,1.000000,1.000000,0.000000
9,Gradle,0.511350,0.500000,2.270000
10,Maven,0.488650,0.500000,2.270000
11,Generator,1.000000,1.000000,0.000000
12,Authentication,1.000000,1.000000,0.000000
13,SocialLogin,0.404650,0.268129,50.916057
14,Database,0.999700,0.999391,0.030957
15,SpringWebSockets,0.950200,0.474101,100.421362
16,Libsass,0.950200,0.474101,100.421362
17,ClusteredSession,0.950200,0.474101,100.421362
18,InternationalizationSupport,1.000000,0.500000,100.000000
19,Docker,1.000000,0.500000,100.000000
20,TestingFrameworks,1.000000,1.000000,0.000000
21,Production,0.971050,0.970750,0.030951
22,MySQL,0.320850,0.323583,0.844661
23,MariaDB,0.325950,0.323583,0.731441
24,PostgreSQL,0.324250,0.323583,0.206073
25,SQL,0.971050,0.970750,0.030951
26,Cassandra,0.010450,0.010664,2.008857
27,MongoDB,0.018200,0.017977,1.241356
28,Development,0.971050,0.970750,0.030951
29,H2,0.642900,0.647166,0.659237
30,PostgreSQLDev,0.108450,0.107861,0.546017
31,MariaDBDev,0.109450,0.107861,1.473136
32,MySQLDev,0.110250,0.107861,2.214831
33,DiskBased,0.321800,0.323583,0.551073
34,InMemory,0.321100,0.323583,0.767401
35,ElasticSearch,0.971050,0.485375,100.061902
36,HTTPSession,0.272150,0.270567,0.585169
37,OAuth2,0.135300,0.134065,0.921500
38,Uaa,0.167250,0.170932,2.154278
39,JWT,0.425300,0.424436,0.203489
40,Protractor,0.950200,0.948202,0.210681
41,Gatling,1.000000,1.000000,0.000000
42,Cucumber,1.000000,1.000000,0.000000
43,Application,0.950200,0.948202,0.210681
44,MicroserviceGateway,0.273550,0.273004,0.199900
45,Monolithic,0.676650,0.675198,0.215041
