feature id,name,obs_freq,th_freq,dev (%)
1,JHipster,1.000000,1.000000,0.000000
2,Hibernate2ndLvlCache,0.508500,0.647166,21.426695
3,HazelCast,0.257000,0.323583,20.576836
4,EhCache,0.251500,0.323583,22.276554
5,Server,0.339500,0.051798,555.434706
6,MicroserviceApplication,0.210000,0.034735,504.578947
7,UaaServer,0.129500,0.017063,658.962500
8,BackEnd,1.000000,1.000000,0.000000
9,Gradle,0.505500,0.500000,1.100000
10,Maven,0.494500,0.500000,1.100000
11,Generator,1.000000,1.000000,0.000000
12,Authentication,1.000000,1.000000,0.000000
13,SocialLogin,0.183000,0.268129,31.749318
14,Database,0.953500,0.999391,4.591860
15,SpringWebSockets,0.346500,0.474101,26.914332
16,Libsass,0.353000,0.474101,25.543316
17,ClusteredSession,0.346500,0.474101,26.914332
18,InternationalizationSupport,0.500500,0.500000,0.100000
19,Docker,0.490000,0.500000,2.000000
20,TestingFrameworks,1.000000,1.000000,0.000000
21,Production,0.740500,0.970750,23.718738
22,MySQL,0.262000,0.323583,19.031638
23,MariaDB,0.246500,0.323583,23.821751
24,PostgreSQL,0.232000,0.323583,28.302825
25,SQL,0.740500,0.970750,23.718738
26,Cassandra,0.088000,0.010664,725.188571
27,MongoDB,0.125000,0.017977,595.338983
28,Development,0.740500,0.970750,23.718738
29,H2,0.366000,0.647166,43.445763
30,PostgreSQLDev,0.117500,0.107861,8.936441
31,MariaDBDev,0.125500,0.107861,16.353390
32,MySQLDev,0.131500,0.107861,21.916102
33,DiskBased,0.184000,0.323583,43.136723
34,InMemory,0.182000,0.323583,43.754802
35,ElasticSearch,0.380000,0.485375,21.709981
36,HTTPSession,0.197500,0.270567,27.005068
37,OAuth2,0.110000,0.134065,17.950000
38,Uaa,0.351000,0.170932,105.344385
39,JWT,0.341500,0.424436,19.540345
40,Protractor,0.660500,0.948202,30.341870
41,Gatling,1.000000,1.000000,0.000000
42,Cucumber,1.000000,1.000000,0.000000
43,Application,0.660500,0.948202,30.341870
44,MicroserviceGateway,0.233000,0.273004,14.653348
45,Monolithic,0.427500,0.675198,36.685244
