feature id,name,obs_freq,th_freq,dev (%)
1,JHipster,1.000000,1.000000,0.000000
2,Hibernate2ndLvlCache,0.645160,0.647166,0.309967
3,HazelCast,0.320106,0.323583,1.074530
4,EhCache,0.325054,0.323583,0.454597
5,Server,0.051527,0.051798,0.522996
6,MicroserviceApplication,0.034384,0.034735,1.008780
7,UaaServer,0.017142,0.017063,0.465926
8,BackEnd,1.000000,1.000000,0.000000
9,Gradle,0.502774,0.500000,0.554800
10,Maven,0.497226,0.500000,0.554800
11,Generator,1.000000,1.000000,0.000000
12,Authentication,1.000000,1.000000,0.000000
13,SocialLogin,0.265431,0.268129,1.006230
14,Database,0.999200,0.999391,0.019112
15,SpringWebSockets,0.474836,0.474101,0.155030
16,Libsass,0.475886,0.474101,0.376502
17,ClusteredSession,0.474986,0.474101,0.186669
18,InternationalizationSupport,0.498676,0.500000,0.264800
19,Docker,0.497126,0.500000,0.574800
20,TestingFrameworks,1.000000,1.000000,0.000000
21,Production,0.969764,0.970750,0.101571
22,MySQL,0.321805,0.323583,0.549473
23,MariaDB,0.320906,0.323583,0.827299
24,PostgreSQL,0.327053,0.323583,1.072370
25,SQL,0.969764,0.970750,0.101571
26,Cassandra,0.010945,0.010664,2.634050
27,MongoDB,0.018492,0.017977,2.864250
28,Development,0.969764,0.970750,0.101571
29,H2,0.648708,0.647166,0.238270
30,PostgreSQLDev,0.110600,0.107861,2.539380
31,MariaDBDev,0.106752,0.107861,1.028180
32,MySQLDev,0.103703,0.107861,3.854960
33,DiskBased,0.326253,0.323583,0.825136
34,InMemory,0.322455,0.323583,0.348597
35,ElasticSearch,0.482683,0.485375,0.554623
36,HTTPSession,0.272128,0.270567,0.576937
37,OAuth2,0.138338,0.134065,3.187260
38,Uaa,0.170323,0.170932,0.356282
39,JWT,0.419211,0.424436,1.231050
40,Protractor,0.948473,0.948202,0.028580
41,Gatling,1.000000,1.000000,0.000000
42,Cucumber,1.000000,1.000000,0.000000
43,Application,0.948473,0.948202,0.028580
44,MicroserviceGateway,0.268879,0.273004,1.510970
45,Monolithic,0.679594,0.675198,0.651068
