file,time,cmd_output,err_output,Uniform,Timeout
../../samplingforfm/Benchmarks/FeatureModels/FM-3.6.1-refined.cnf,2014,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/FM-3.6.1-refined.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/FM-3.6.1-refined.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/FM-3.6.1-refined.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/FM-3.6.1-refined_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/XSEngine.cnf,193355,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/XSEngine.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/XSEngine.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/XSEngine.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/XSEngine_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/aaed2000.cnf,600100,,b'',N/A,TRUE
../../samplingforfm/Benchmarks/FeatureModels/adder.cnf,154160,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/adder.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/adder.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/adder.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/adder_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/adderII.cnf,157400,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/adderII.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/adderII.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/adderII.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/adderII_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/aeb.cnf,248455,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/aeb.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/aeb.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/aeb.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/aeb_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/aim711.cnf,187958,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/aim711.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/aim711.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/aim711.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/aim711_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/aki3068net.cnf,153419,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/aki3068net.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/aki3068net.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/aki3068net.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/aki3068net_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/am31_sim.cnf,119406,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/am31_sim.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/am31_sim.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/am31_sim.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/am31_sim_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
../../samplingforfm/Benchmarks/FeatureModels/asb.cnf,127568,b'command: log /tmp/output.txt\ncommand: log /tmp/output.txt\nExperiment: 0     of     1\nconstantFactor:4    boundFactor: 8.909510810058363    logBoundFactor: 3.155346220604921   \ntj: 32     totalLoops: 1     beta: 1.3        epsilon: 0.3       \nnumSolutions: 36    loThresh:0      hiThresh: 35    \n*** Progress *** i: 0 j: 1 ---- 0 / 32\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/asb.a\nNumber of solutions returned by sampler: 1\nUsing sampler: SPUR\ncmd:  ./samplers/spur -seed 33 -q -s 1 -out /tmp/asb.out -cnf ../../samplingforfm/Benchmarks/FeatureModels/asb.cnf\nNumber of solutions returned by sampler: 1\nUsing sampler: DistributionAwareDistanceSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/asb_t.a\nNumber of solutions returned by sampler: 36\nbaseMap: 1      numSolutions: 36     SolutionsCount: 36     loThresh: 0      hiThresh: 35    \nsampler: DistributionAwareDistanceSampling i: 1    isUniform: 0    TotalSolutionsGenerated: 37    \nexp:0 RejectIteration:1  Loop:1 TotalSolutionsGenerated:37 TotalUniformSamples:1\n',b'',False,FALSE
